run_utc,run_id,design_name,design_id,recipe_id,flow_mode,top_module,clock_port,abc_fast_cfg,default_clock_period_ns_cfg,clock_period_offset_ns_cfg,clock_period_ns_cfg,max_fanout_cfg,max_transition_ns_cfg,max_capacitance_ff_cfg,fanout_load_cfg,num_rtl_files,ast_json_path,ast_log_path,netlist_path,sdc_path,run_dir,area_um2,worst_slack_ns,total_negative_slack_ns,clock_period_ns_sta,utilization_pct,tool_runtime_s,status,error_stage,error_message
2026-04-26T22:21:28+00:00,usb_phy__abcfast_clk0p02_fo32_tr0p2_cap60,usb_phy,iwls05_0018,abcfast_clk0p02_fo32_tr0p2_cap60,full,usb_phy,clk,True,0.33,0.02,0.31,32.0,0.2,60.0,,4,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/usb_phy.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/usb_phy.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/usb_phy__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/usb_phy__abcfast_clk0p02_fo32_tr0p2_cap60.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/usb_phy__abcfast_clk0p02_fo32_tr0p2_cap60,1678.9919,-0.037320,-0.448339,0.310000,0.28,37.263,success,,
2026-04-26T22:21:28+00:00,usb_phy__abcfast_clk0p02_fo32_tr0p2_cap80,usb_phy,iwls05_0018,abcfast_clk0p02_fo32_tr0p2_cap80,full,usb_phy,clk,True,0.33,0.02,0.31,32.0,0.2,80.0,,4,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/usb_phy.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/usb_phy.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/usb_phy__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/usb_phy__abcfast_clk0p02_fo32_tr0p2_cap80.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/usb_phy__abcfast_clk0p02_fo32_tr0p2_cap80,1679.5240,-0.036724,-0.356703,0.310000,0.28,33.396,success,,
2026-04-26T22:21:46+00:00,usb_phy__abcfast_clk0p02_fo64_tr0p16_cap100,usb_phy,iwls05_0018,abcfast_clk0p02_fo64_tr0p16_cap100,full,usb_phy,clk,True,0.33,0.02,0.31,64.0,0.16,100.0,,4,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/usb_phy.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/usb_phy.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/usb_phy__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/usb_phy__abcfast_clk0p02_fo64_tr0p16_cap100.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/usb_phy__abcfast_clk0p02_fo64_tr0p16_cap100,1676.0660,-0.036885,-0.360154,0.310000,0.28,83.512,success,,
2026-04-26T22:21:40+00:00,usb_phy__abcfast_clk0p02_fo64_tr0p16_cap40,usb_phy,iwls05_0018,abcfast_clk0p02_fo64_tr0p16_cap40,full,usb_phy,clk,True,0.33,0.02,0.31,64.0,0.16,40.0,,4,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/usb_phy.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/usb_phy.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/usb_phy__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/usb_phy__abcfast_clk0p02_fo64_tr0p16_cap40.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/usb_phy__abcfast_clk0p02_fo64_tr0p16_cap40,1688.0360,-0.035444,-0.439769,0.310000,0.28,48.229,success,,
2026-04-26T22:21:44+00:00,usb_phy__abcfast_clk0p02_fo64_tr0p16_cap60,usb_phy,iwls05_0018,abcfast_clk0p02_fo64_tr0p16_cap60,full,usb_phy,clk,True,0.33,0.02,0.31,64.0,0.16,60.0,,4,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/usb_phy.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/usb_phy.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/usb_phy__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/usb_phy__abcfast_clk0p02_fo64_tr0p16_cap60.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/usb_phy__abcfast_clk0p02_fo64_tr0p16_cap60,1678.9919,-0.037320,-0.448339,0.310000,0.28,87.097,success,,
2026-04-26T22:21:45+00:00,usb_phy__abcfast_clk0p02_fo64_tr0p16_cap80,usb_phy,iwls05_0018,abcfast_clk0p02_fo64_tr0p16_cap80,full,usb_phy,clk,True,0.33,0.02,0.31,64.0,0.16,80.0,,4,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/usb_phy.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/usb_phy.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/usb_phy__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/usb_phy__abcfast_clk0p02_fo64_tr0p16_cap80.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/usb_phy__abcfast_clk0p02_fo64_tr0p16_cap80,1679.7900,-0.036875,-0.355131,0.310000,0.28,46.214,success,,
2026-04-26T22:21:52+00:00,usb_phy__abcfast_clk0p02_fo64_tr0p24_cap100,usb_phy,iwls05_0018,abcfast_clk0p02_fo64_tr0p24_cap100,full,usb_phy,clk,True,0.33,0.02,0.31,64.0,0.24,100.0,,4,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/usb_phy.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/usb_phy.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/usb_phy__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/usb_phy__abcfast_clk0p02_fo64_tr0p24_cap100.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/usb_phy__abcfast_clk0p02_fo64_tr0p24_cap100,1676.0660,-0.036885,-0.360154,0.310000,0.28,146.655,success,,
2026-04-26T22:21:51+00:00,usb_phy__abcfast_clk0p02_fo64_tr0p24_cap40,usb_phy,iwls05_0018,abcfast_clk0p02_fo64_tr0p24_cap40,full,usb_phy,clk,True,0.33,0.02,0.31,64.0,0.24,40.0,,4,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/usb_phy.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/usb_phy.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/usb_phy__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/usb_phy__abcfast_clk0p02_fo64_tr0p24_cap40.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/usb_phy__abcfast_clk0p02_fo64_tr0p24_cap40,1688.0360,-0.035444,-0.439769,0.310000,0.28,85.792,success,,
2026-04-26T22:21:51+00:00,usb_phy__abcfast_clk0p02_fo64_tr0p24_cap60,usb_phy,iwls05_0018,abcfast_clk0p02_fo64_tr0p24_cap60,full,usb_phy,clk,True,0.33,0.02,0.31,64.0,0.24,60.0,,4,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/usb_phy.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/usb_phy.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/usb_phy__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/usb_phy__abcfast_clk0p02_fo64_tr0p24_cap60.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/usb_phy__abcfast_clk0p02_fo64_tr0p24_cap60,1678.9919,-0.037320,-0.448339,0.310000,0.28,155.210,success,,
2026-04-26T22:21:51+00:00,usb_phy__abcfast_clk0p02_fo64_tr0p24_cap80,usb_phy,iwls05_0018,abcfast_clk0p02_fo64_tr0p24_cap80,full,usb_phy,clk,True,0.33,0.02,0.31,64.0,0.24,80.0,,4,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/usb_phy.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/usb_phy.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/usb_phy__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/usb_phy__abcfast_clk0p02_fo64_tr0p24_cap80.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/usb_phy__abcfast_clk0p02_fo64_tr0p24_cap80,1679.5240,-0.036724,-0.357374,0.310000,0.28,33.822,success,,
2026-04-26T22:21:50+00:00,usb_phy__abcfast_clk0p02_fo64_tr0p2_cap100,usb_phy,iwls05_0018,abcfast_clk0p02_fo64_tr0p2_cap100,full,usb_phy,clk,True,0.33,0.02,0.31,64.0,0.2,100.0,,4,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/usb_phy.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/usb_phy.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/usb_phy__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/usb_phy__abcfast_clk0p02_fo64_tr0p2_cap100.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/usb_phy__abcfast_clk0p02_fo64_tr0p2_cap100,1676.0660,-0.036885,-0.360154,0.310000,0.28,33.728,success,,
2026-04-26T22:21:46+00:00,usb_phy__abcfast_clk0p02_fo64_tr0p2_cap40,usb_phy,iwls05_0018,abcfast_clk0p02_fo64_tr0p2_cap40,full,usb_phy,clk,True,0.33,0.02,0.31,64.0,0.2,40.0,,4,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/usb_phy.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/usb_phy.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/usb_phy__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/usb_phy__abcfast_clk0p02_fo64_tr0p2_cap40.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/usb_phy__abcfast_clk0p02_fo64_tr0p2_cap40,1688.0360,-0.035444,-0.439769,0.310000,0.28,151.405,success,,
2026-04-26T22:21:49+00:00,usb_phy__abcfast_clk0p02_fo64_tr0p2_cap60,usb_phy,iwls05_0018,abcfast_clk0p02_fo64_tr0p2_cap60,full,usb_phy,clk,True,0.33,0.02,0.31,64.0,0.2,60.0,,4,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/usb_phy.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/usb_phy.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/usb_phy__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/usb_phy__abcfast_clk0p02_fo64_tr0p2_cap60.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/usb_phy__abcfast_clk0p02_fo64_tr0p2_cap60,1678.9919,-0.037320,-0.448339,0.310000,0.28,87.338,success,,
2026-04-26T22:21:50+00:00,usb_phy__abcfast_clk0p02_fo64_tr0p2_cap80,usb_phy,iwls05_0018,abcfast_clk0p02_fo64_tr0p2_cap80,full,usb_phy,clk,True,0.33,0.02,0.31,64.0,0.2,80.0,,4,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/usb_phy.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/usb_phy.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/usb_phy__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/usb_phy__abcfast_clk0p02_fo64_tr0p2_cap80.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/usb_phy__abcfast_clk0p02_fo64_tr0p2_cap80,1679.5240,-0.036724,-0.356703,0.310000,0.28,146.169,success,,
2026-04-26T22:20:57+00:00,usb_phy__abcfast_clk0p02_fo8_tr0p16_cap100,usb_phy,iwls05_0018,abcfast_clk0p02_fo8_tr0p16_cap100,full,usb_phy,clk,True,0.33,0.02,0.31,8.0,0.16,100.0,,4,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/usb_phy.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/usb_phy.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/usb_phy__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/usb_phy__abcfast_clk0p02_fo8_tr0p16_cap100.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/usb_phy__abcfast_clk0p02_fo8_tr0p16_cap100,1664.6280,-0.053759,-0.920896,0.310000,0.27,47.619,success,,
2026-04-26T22:20:53+00:00,usb_phy__abcfast_clk0p02_fo8_tr0p16_cap40,usb_phy,iwls05_0018,abcfast_clk0p02_fo8_tr0p16_cap40,full,usb_phy,clk,True,0.33,0.02,0.31,8.0,0.16,40.0,,4,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/usb_phy.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/usb_phy.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/usb_phy__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/usb_phy__abcfast_clk0p02_fo8_tr0p16_cap40.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/usb_phy__abcfast_clk0p02_fo8_tr0p16_cap40,1668.0860,-0.052706,-0.928706,0.310000,0.27,35.075,success,,
2026-04-26T22:20:53+00:00,usb_phy__abcfast_clk0p02_fo8_tr0p16_cap60,usb_phy,iwls05_0018,abcfast_clk0p02_fo8_tr0p16_cap60,full,usb_phy,clk,True,0.33,0.02,0.31,8.0,0.16,60.0,,4,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/usb_phy.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/usb_phy.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/usb_phy__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/usb_phy__abcfast_clk0p02_fo8_tr0p16_cap60.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/usb_phy__abcfast_clk0p02_fo8_tr0p16_cap60,1664.6280,-0.053759,-0.920896,0.310000,0.27,46.465,success,,
2026-04-26T22:20:53+00:00,usb_phy__abcfast_clk0p02_fo8_tr0p16_cap80,usb_phy,iwls05_0018,abcfast_clk0p02_fo8_tr0p16_cap80,full,usb_phy,clk,True,0.33,0.02,0.31,8.0,0.16,80.0,,4,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/usb_phy.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/usb_phy.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/usb_phy__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/usb_phy__abcfast_clk0p02_fo8_tr0p16_cap80.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/usb_phy__abcfast_clk0p02_fo8_tr0p16_cap80,1664.6280,-0.053759,-0.920896,0.310000,0.27,32.698,success,,
2026-04-26T22:21:11+00:00,usb_phy__abcfast_clk0p02_fo8_tr0p24_cap100,usb_phy,iwls05_0018,abcfast_clk0p02_fo8_tr0p24_cap100,full,usb_phy,clk,True,0.33,0.02,0.31,8.0,0.24,100.0,,4,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/usb_phy.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/usb_phy.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/usb_phy__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/usb_phy__abcfast_clk0p02_fo8_tr0p24_cap100.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/usb_phy__abcfast_clk0p02_fo8_tr0p24_cap100,1664.6280,-0.053759,-0.920896,0.310000,0.27,84.048,success,,
2026-04-26T22:21:00+00:00,usb_phy__abcfast_clk0p02_fo8_tr0p24_cap40,usb_phy,iwls05_0018,abcfast_clk0p02_fo8_tr0p24_cap40,full,usb_phy,clk,True,0.33,0.02,0.31,8.0,0.24,40.0,,4,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/usb_phy.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/usb_phy.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/usb_phy__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/usb_phy__abcfast_clk0p02_fo8_tr0p24_cap40.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/usb_phy__abcfast_clk0p02_fo8_tr0p24_cap40,1668.0860,-0.052706,-0.928706,0.310000,0.27,82.897,success,,
2026-04-26T22:21:01+00:00,usb_phy__abcfast_clk0p02_fo8_tr0p24_cap60,usb_phy,iwls05_0018,abcfast_clk0p02_fo8_tr0p24_cap60,full,usb_phy,clk,True,0.33,0.02,0.31,8.0,0.24,60.0,,4,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/usb_phy.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/usb_phy.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/usb_phy__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/usb_phy__abcfast_clk0p02_fo8_tr0p24_cap60.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/usb_phy__abcfast_clk0p02_fo8_tr0p24_cap60,1664.6280,-0.053759,-0.920896,0.310000,0.27,97.532,success,,
2026-04-26T22:21:01+00:00,usb_phy__abcfast_clk0p02_fo8_tr0p24_cap80,usb_phy,iwls05_0018,abcfast_clk0p02_fo8_tr0p24_cap80,full,usb_phy,clk,True,0.33,0.02,0.31,8.0,0.24,80.0,,4,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/usb_phy.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/usb_phy.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/usb_phy__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/usb_phy__abcfast_clk0p02_fo8_tr0p24_cap80.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/usb_phy__abcfast_clk0p02_fo8_tr0p24_cap80,1664.6280,-0.053759,-0.920896,0.310000,0.27,33.361,success,,
2026-04-26T22:20:59+00:00,usb_phy__abcfast_clk0p02_fo8_tr0p2_cap100,usb_phy,iwls05_0018,abcfast_clk0p02_fo8_tr0p2_cap100,full,usb_phy,clk,True,0.33,0.02,0.31,8.0,0.2,100.0,,4,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/usb_phy.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/usb_phy.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/usb_phy__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/usb_phy__abcfast_clk0p02_fo8_tr0p2_cap100.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/usb_phy__abcfast_clk0p02_fo8_tr0p2_cap100,1664.6280,-0.053759,-0.920896,0.310000,0.27,147.302,success,,
2026-04-26T22:20:57+00:00,usb_phy__abcfast_clk0p02_fo8_tr0p2_cap40,usb_phy,iwls05_0018,abcfast_clk0p02_fo8_tr0p2_cap40,full,usb_phy,clk,True,0.33,0.02,0.31,8.0,0.2,40.0,,4,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/usb_phy.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/usb_phy.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/usb_phy__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/usb_phy__abcfast_clk0p02_fo8_tr0p2_cap40.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/usb_phy__abcfast_clk0p02_fo8_tr0p2_cap40,1668.0860,-0.052706,-0.928706,0.310000,0.27,37.479,success,,
2026-04-26T22:20:58+00:00,usb_phy__abcfast_clk0p02_fo8_tr0p2_cap60,usb_phy,iwls05_0018,abcfast_clk0p02_fo8_tr0p2_cap60,full,usb_phy,clk,True,0.33,0.02,0.31,8.0,0.2,60.0,,4,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/usb_phy.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/usb_phy.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/usb_phy__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/usb_phy__abcfast_clk0p02_fo8_tr0p2_cap60.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/usb_phy__abcfast_clk0p02_fo8_tr0p2_cap60,1664.6280,-0.053759,-0.920896,0.310000,0.27,33.834,success,,
2026-04-26T22:20:58+00:00,usb_phy__abcfast_clk0p02_fo8_tr0p2_cap80,usb_phy,iwls05_0018,abcfast_clk0p02_fo8_tr0p2_cap80,full,usb_phy,clk,True,0.33,0.02,0.31,8.0,0.2,80.0,,4,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/usb_phy.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/usb_phy.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/usb_phy__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/usb_phy__abcfast_clk0p02_fo8_tr0p2_cap80.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/usb_phy__abcfast_clk0p02_fo8_tr0p2_cap80,1664.6280,-0.053759,-0.920896,0.310000,0.27,47.374,success,,
2026-04-26T22:22:18+00:00,usb_phy__abcfast_clk0p05_fo16_tr0p16_cap100,usb_phy,iwls05_0018,abcfast_clk0p05_fo16_tr0p16_cap100,full,usb_phy,clk,True,0.33,0.05,0.28,16.0,0.16,100.0,,4,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/usb_phy.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/usb_phy.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/usb_phy__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/usb_phy__abcfast_clk0p05_fo16_tr0p16_cap100.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/usb_phy__abcfast_clk0p05_fo16_tr0p16_cap100,1770.2300,-0.059749,-2.088654,0.280000,0.29,68.391,success,,
2026-04-26T22:22:06+00:00,usb_phy__abcfast_clk0p05_fo16_tr0p16_cap40,usb_phy,iwls05_0018,abcfast_clk0p05_fo16_tr0p16_cap40,full,usb_phy,clk,True,0.33,0.05,0.28,16.0,0.16,40.0,,4,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/usb_phy.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/usb_phy.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/usb_phy__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/usb_phy__abcfast_clk0p05_fo16_tr0p16_cap40.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/usb_phy__abcfast_clk0p05_fo16_tr0p16_cap40,1748.1520,-0.071261,-2.355800,0.280000,0.29,40.816,success,,
